timestamp,open,high,low,close,volume
2020-01-02 01:00:00,1518.46,1520.81,1517.17,1519.99,1475.0
2020-01-02 01:30:00,1519.96,1520.28,1518.87,1519.37,1092.0
2020-01-02 02:00:00,1519.37,1519.61,1518.37,1519.52,995.0
2020-01-02 02:30:00,1519.51,1520.82,1519.38,1520.58,1011.0
2020-01-02 03:00:00,1520.57,1521.1,1519.96,1520.19,945.0
2020-01-02 03:30:00,1520.19,1520.5,1519.79,1520.28,639.0
2020-01-02 04:00:00,1520.29,1520.38,1519.79,1519.82,490.0
2020-01-02 04:30:00,1519.82,1520.04,1519.45,1519.45,614.0
2020-01-02 05:00:00,1519.4,1519.7,1518.95,1519.5,700.0
2020-01-02 05:30:00,1519.49,1520.33,1519.04,1520.2,953.0
2020-01-02 06:00:00,1520.2,1520.79,1519.82,1520.16,941.0
2020-01-02 06:30:00,1520.14,1520.9,1519.31,1520.87,1054.0
2020-01-02 07:00:00,1520.94,1521.29,1519.2,1519.54,1192.0
2020-01-02 07:30:00,1519.54,1520.29,1519.08,1519.12,1164.0
2020-01-02 08:00:00,1519.16,1520.26,1518.42,1519.3,1322.0
2020-01-02 08:30:00,1519.3,1520.91,1519.27,1520.82,1189.0
2020-01-02 09:00:00,1520.78,1520.92,1519.6,1520.35,1138.0
2020-01-02 09:30:00,1520.36,1521.32,1520.35,1520.64,1143.0
2020-01-02 10:00:00,1520.64,1520.82,1519.65,1520.42,1092.0
2020-01-02 10:30:00,1520.4,1521.33,1519.73,1521.21,962.0
2020-01-02 11:00:00,1521.2,1521.84,1521.2,1521.5,981.0
2020-01-02 11:30:00,1521.5,1522.39,1521.16,1521.94,1079.0
2020-01-02 12:00:00,1521.94,1522.63,1521.55,1522.43,1013.0
2020-01-02 12:30:00,1522.44,1523.59,1522.3,1523.08,1074.0
2020-01-02 13:00:00,1523.07,1525.15,1522.7,1524.24,1518.0
2020-01-02 13:30:00,1524.21,1528.57,1523.03,1528.1,1717.0
2020-01-02 14:00:00,1528.11,1528.46,1527.12,1527.55,1593.0
2020-01-02 14:30:00,1527.61,1530.43,1525.62,1526.33,1884.0
2020-01-02 15:00:00,1526.31,1530.58,1525.86,1529.79,1838.0
2020-01-02 15:30:00,1529.78,1531.28,1528.78,1529.13,1703.0
2020-01-02 16:00:00,1529.15,1529.18,1526.95,1526.95,1466.0
2020-01-02 16:30:00,1526.94,1528.1,1525.23,1525.51,1436.0
2020-01-02 17:00:00,1525.49,1526.01,1522.78,1525.05,1481.0
2020-01-02 17:30:00,1525.04,1525.59,1524.59,1525.21,1234.0
2020-01-02 18:00:00,1525.21,1525.84,1524.94,1525.47,1193.0
2020-01-02 18:30:00,1525.48,1526.49,1524.87,1526.29,1082.0
2020-01-02 19:00:00,1526.3,1526.82,1525.53,1525.83,1073.0
2020-01-02 19:30:00,1525.83,1526.89,1525.6,1526.71,1017.0
2020-01-02 20:00:00,1526.72,1528.4,1526.48,1527.65,1012.0
2020-01-02 20:30:00,1527.66,1528.51,1526.65,1528.27,1157.0
2020-01-02 21:00:00,1528.26,1528.67,1527.91,1528.64,705.0
2020-01-02 21:30:00,1528.66,1529.01,1528.37,1529.01,584.0
2020-01-02 23:00:00,1528.41,1528.7,1527.95,1528.54,665.0
2020-01-02 23:30:00,1528.52,1528.84,1527.94,1528.74,611.0
2020-01-03 00:00:00,1528.73,1529.93,1528.73,1529.87,874.0
2020-01-03 00:30:00,1529.92,1530.6,1529.34,1530.51,870.0
2020-01-03 01:00:00,1530.51,1531.06,1529.9,1530.78,1138.0
2020-01-03 01:30:00,1530.77,1535.72,1530.08,1534.88,1548.0
2020-01-03 02:00:00,1534.9,1540.98,1532.62,1539.82,2349.0
2020-01-03 02:30:00,1539.84,1539.86,1538.0,1538.24,1869.0
2020-01-03 03:00:00,1538.28,1540.53,1537.75,1539.88,1537.0
2020-01-03 03:30:00,1539.88,1539.88,1538.28,1538.56,1213.0
2020-01-03 04:00:00,1538.55,1539.57,1537.4,1538.44,1155.0
2020-01-03 04:30:00,1538.44,1539.15,1538.11,1538.71,929.0
2020-01-03 05:00:00,1538.74,1540.68,1538.25,1540.03,1219.0
2020-01-03 05:30:00,1540.09,1543.77,1540.06,1541.37,1816.0
2020-01-03 06:00:00,1541.38,1542.53,1541.08,1542.12,1260.0
2020-01-03 06:30:00,1542.14,1542.18,1541.01,1541.15,1192.0
2020-01-03 07:00:00,1541.18,1542.82,1540.17,1540.23,1530.0
2020-01-03 07:30:00,1540.28,1543.86,1540.28,1543.42,1655.0
2020-01-03 08:00:00,1543.41,1545.24,1542.99,1543.29,1749.0
2020-01-03 08:30:00,1543.31,1544.71,1542.92,1544.25,1376.0
2020-01-03 09:00:00,1544.24,1547.46,1544.12,1547.2,1489.0
2020-01-03 09:30:00,1547.21,1550.27,1546.63,1546.67,1715.0
2020-01-03 10:00:00,1546.72,1547.84,1545.34,1547.32,1567.0
2020-01-03 10:30:00,1547.35,1549.56,1546.96,1548.47,1522.0
2020-01-03 11:00:00,1548.48,1549.68,1547.88,1549.39,1399.0
2020-01-03 11:30:00,1549.38,1551.4,1548.98,1549.34,1516.0
2020-01-03 12:00:00,1549.35,1549.96,1545.36,1546.78,1693.0
2020-01-03 12:30:00,1546.79,1546.89,1545.73,1546.37,1349.0
2020-01-03 13:00:00,1546.33,1546.58,1540.91,1542.6,2081.0
2020-01-03 13:30:00,1542.61,1547.28,1542.44,1546.32,1830.0
2020-01-03 14:00:00,1546.33,1547.79,1544.67,1547.79,1827.0
2020-01-03 14:30:00,1547.85,1547.98,1544.11,1545.99,2284.0
2020-01-03 15:00:00,1546.01,1550.95,1546.01,1549.66,3050.0
2020-01-03 15:30:00,1549.62,1550.18,1547.44,1548.8,1767.0
2020-01-03 16:00:00,1548.81,1549.47,1547.56,1549.34,1493.0
2020-01-03 16:30:00,1549.37,1550.4,1548.13,1548.26,1492.0
2020-01-03 17:00:00,1548.22,1548.27,1546.95,1548.11,1305.0
2020-01-03 17:30:00,1548.15,1548.78,1547.98,1548.74,1145.0
2020-01-03 18:00:00,1548.74,1550.21,1548.35,1549.72,1147.0
2020-01-03 18:30:00,1549.71,1553.42,1548.83,1549.47,2147.0
2020-01-03 19:00:00,1549.52,1549.75,1547.57,1547.84,1686.0
2020-01-03 19:30:00,1547.89,1547.97,1546.22,1547.8,1422.0
2020-01-03 20:00:00,1547.78,1548.59,1546.86,1547.61,1287.0
2020-01-03 20:30:00,1547.62,1548.96,1547.2,1548.96,1223.0
2020-01-03 21:00:00,1548.97,1550.15,1548.59,1550.08,849.0
2020-01-03 21:30:00,1550.08,1552.07,1550.08,1551.88,942.0
2020-01-05 23:00:00,1577.36,1582.1,1571.69,1574.31,3010.0
2020-01-05 23:30:00,1574.25,1574.55,1566.86,1569.22,2717.0
2020-01-06 00:00:00,1569.15,1570.82,1567.1,1569.63,2087.0
2020-01-06 00:30:00,1569.63,1570.19,1568.63,1569.47,1550.0
2020-01-06 01:00:00,1569.41,1576.36,1568.82,1574.29,2618.0
2020-01-06 01:30:00,1574.31,1579.97,1573.98,1577.72,1856.0
2020-01-06 02:00:00,1577.76,1577.98,1575.22,1576.85,1547.0
2020-01-06 02:30:00,1576.89,1577.72,1576.57,1577.5,1208.0
2020-01-06 03:00:00,1577.5,1579.02,1576.86,1578.74,1060.0
2020-01-06 03:30:00,1578.79,1579.44,1577.31,1578.02,1248.0
2020-01-06 04:00:00,1578.04,1578.24,1575.54,1575.77,1233.0
2020-01-06 04:30:00,1575.76,1576.49,1574.86,1576.06,1156.0
2020-01-06 05:00:00,1576.07,1577.24,1575.94,1576.75,979.0
2020-01-06 05:30:00,1576.75,1577.3,1573.48,1574.91,1511.0
2020-01-06 06:00:00,1574.91,1577.67,1574.82,1577.12,1533.0
2020-01-06 06:30:00,1577.1,1577.47,1573.6,1574.38,1497.0
2020-01-06 07:00:00,1574.37,1575.12,1571.15,1571.44,1784.0
2020-01-06 07:30:00,1571.42,1574.25,1570.18,1574.13,1699.0
2020-01-06 08:00:00,1574.07,1574.07,1571.3,1573.48,1987.0
2020-01-06 08:30:00,1573.43,1576.43,1572.98,1575.64,1815.0
2020-01-06 09:00:00,1575.69,1577.0,1574.23,1576.73,1523.0
2020-01-06 09:30:00,1576.75,1577.94,1575.1,1577.17,1668.0
2020-01-06 10:00:00,1577.2,1577.25,1575.05,1576.83,1431.0
2020-01-06 10:30:00,1576.84,1577.58,1576.25,1577.55,1216.0
2020-01-06 11:00:00,1577.55,1578.08,1576.47,1576.88,1247.0
2020-01-06 11:30:00,1576.88,1579.25,1576.09,1578.84,1479.0
2020-01-06 12:00:00,1578.79,1578.95,1576.14,1576.53,1552.0
2020-01-06 12:30:00,1576.53,1577.57,1576.13,1576.67,1410.0
2020-01-06 13:00:00,1576.67,1577.63,1574.3,1574.3,1984.0
2020-01-06 13:30:00,1574.32,1575.31,1571.42,1574.23,1884.0
2020-01-06 14:00:00,1574.26,1576.44,1573.34,1576.15,1724.0
2020-01-06 14:30:00,1576.09,1576.57,1572.59,1572.84,2158.0
2020-01-06 15:00:00,1572.85,1574.1,1566.27,1566.82,2329.0
2020-01-06 15:30:00,1566.78,1568.76,1560.92,1564.21,3129.0
2020-01-06 16:00:00,1564.2,1565.6,1563.18,1563.78,1986.0
2020-01-06 16:30:00,1563.77,1564.83,1560.82,1564.65,1862.0
2020-01-06 17:00:00,1564.63,1565.23,1562.97,1563.49,1525.0
2020-01-06 17:30:00,1563.47,1564.46,1562.08,1564.44,1494.0
2020-01-06 18:00:00,1564.46,1567.62,1563.84,1566.45,1581.0
2020-01-06 18:30:00,1566.46,1568.47,1566.28,1566.5,1458.0
2020-01-06 19:00:00,1566.46,1567.61,1564.66,1564.67,1456.0
2020-01-06 19:30:00,1564.65,1564.85,1562.97,1564.73,1375.0
2020-01-06 20:00:00,1564.75,1566.47,1564.24,1566.12,1292.0
2020-01-06 20:30:00,1566.16,1566.79,1565.26,1565.57,1347.0
2020-01-06 21:00:00,1565.52,1566.71,1565.17,1566.2,895.0
2020-01-06 21:30:00,1566.19,1566.52,1565.48,1565.66,703.0
2020-01-06 23:00:00,1565.23,1565.7,1563.52,1564.18,1012.0
2020-01-06 23:30:00,1564.2,1564.65,1563.71,1563.71,874.0
2020-01-07 00:00:00,1563.72,1565.51,1562.59,1565.42,1310.0
2020-01-07 00:30:00,1565.41,1565.44,1563.27,1564.23,1215.0
2020-01-07 01:00:00,1564.23,1564.51,1562.94,1563.9,1428.0
2020-01-07 01:30:00,1563.9,1564.0,1556.33,1557.83,1906.0
2020-01-07 02:00:00,1557.83,1558.53,1555.28,1557.17,1626.0
2020-01-07 02:30:00,1557.16,1560.8,1556.89,1558.91,1499.0
2020-01-07 03:00:00,1558.92,1559.88,1558.58,1559.24,1221.0
2020-01-07 03:30:00,1559.2,1559.49,1558.28,1558.97,940.0
2020-01-07 04:00:00,1558.98,1559.2,1558.41,1558.47,912.0
2020-01-07 04:30:00,1558.46,1559.75,1557.91,1559.17,1021.0
2020-01-07 05:00:00,1559.18,1561.2,1559.0,1561.1,1127.0
2020-01-07 05:30:00,1561.13,1562.94,1561.13,1562.45,1481.0
2020-01-07 06:00:00,1562.5,1567.53,1562.34,1566.78,1890.0
2020-01-07 06:30:00,1566.78,1569.24,1564.45,1564.77,1699.0
2020-01-07 07:00:00,1564.75,1568.52,1564.53,1567.59,1644.0
2020-01-07 07:30:00,1567.59,1570.72,1567.42,1569.68,1960.0
2020-01-07 08:00:00,1569.64,1570.41,1565.61,1565.63,2109.0
2020-01-07 08:30:00,1565.68,1567.0,1564.51,1564.81,1719.0
2020-01-07 09:00:00,1564.8,1566.8,1564.51,1564.52,1453.0
2020-01-07 09:30:00,1564.51,1566.77,1563.21,1566.14,1549.0
2020-01-07 10:00:00,1566.13,1567.08,1565.07,1566.18,1465.0
2020-01-07 10:30:00,1566.2,1567.1,1565.18,1565.58,1387.0
2020-01-07 11:00:00,1565.6,1566.87,1565.47,1566.51,1260.0
2020-01-07 11:30:00,1566.54,1568.81,1566.45,1567.56,1360.0
2020-01-07 12:00:00,1567.54,1569.49,1567.39,1568.87,1379.0
2020-01-07 12:30:00,1568.86,1569.0,1563.81,1565.11,1587.0
2020-01-07 13:00:00,1565.11,1567.44,1564.62,1566.29,1854.0
2020-01-07 13:30:00,1566.31,1568.2,1565.46,1568.1,1838.0
2020-01-07 14:00:00,1568.09,1568.47,1566.21,1567.16,1690.0
2020-01-07 14:30:00,1567.14,1571.5,1566.72,1569.0,2199.0
2020-01-07 15:00:00,1568.92,1571.31,1565.55,1569.97,2355.0
2020-01-07 15:30:00,1569.95,1570.42,1567.51,1568.54,2108.0
2020-01-07 16:00:00,1568.54,1570.62,1568.34,1569.11,1649.0
2020-01-07 16:30:00,1569.1,1571.71,1568.7,1571.0,1673.0
2020-01-07 17:00:00,1571.01,1573.07,1570.82,1571.49,1548.0
2020-01-07 17:30:00,1571.51,1572.84,1571.51,1571.84,1415.0
2020-01-07 18:00:00,1571.83,1572.73,1570.67,1572.64,1351.0
2020-01-07 18:30:00,1572.64,1573.05,1571.54,1572.32,1198.0
2020-01-07 19:00:00,1572.34,1572.98,1569.56,1570.35,1372.0
2020-01-07 19:30:00,1570.35,1571.33,1570.17,1571.2,1231.0
2020-01-07 20:00:00,1571.21,1571.27,1569.66,1569.88,1167.0
2020-01-07 20:30:00,1569.87,1571.93,1569.67,1571.64,1148.0
2020-01-07 21:00:00,1571.66,1573.13,1571.45,1573.13,823.0
2020-01-07 21:30:00,1573.15,1577.27,1572.93,1574.02,1909.0
2020-01-07 23:00:00,1574.16,1591.94,1574.16,1584.5,3596.0
2020-01-07 23:30:00,1584.49,1598.34,1584.18,1595.01,4326.0
2020-01-08 00:00:00,1594.96,1611.37,1592.6,1609.87,5505.0
2020-01-08 00:30:00,1609.88,1609.88,1598.01,1599.0,3680.0
2020-01-08 01:00:00,1599.01,1604.24,1596.7,1602.84,4041.0
2020-01-08 01:30:00,1602.85,1604.79,1590.49,1593.45,3816.0
2020-01-08 02:00:00,1593.42,1594.42,1585.32,1591.15,3384.0
2020-01-08 02:30:00,1591.12,1591.15,1583.57,1585.5,3502.0
2020-01-08 03:00:00,1585.47,1593.83,1585.0,1590.1,2672.0
2020-01-08 03:30:00,1590.08,1593.16,1589.68,1590.7,2200.0
2020-01-08 04:00:00,1590.69,1591.22,1589.26,1590.81,1519.0
2020-01-08 04:30:00,1590.84,1593.6,1590.79,1593.09,1299.0
2020-01-08 05:00:00,1593.09,1593.84,1591.25,1592.88,1533.0
2020-01-08 05:30:00,1592.88,1595.23,1591.2,1594.43,1770.0
2020-01-08 06:00:00,1594.4,1594.5,1592.05,1593.04,1615.0
2020-01-08 06:30:00,1593.08,1595.04,1592.8,1593.08,1455.0
2020-01-08 07:00:00,1593.08,1593.3,1587.39,1587.92,2250.0
2020-01-08 07:30:00,1587.98,1589.59,1585.77,1588.53,2057.0
2020-01-08 08:00:00,1588.57,1588.89,1584.4,1585.23,2546.0
2020-01-08 08:30:00,1585.21,1585.97,1579.97,1580.96,2080.0
2020-01-08 09:00:00,1580.98,1581.49,1579.18,1581.42,1725.0
2020-01-08 09:30:00,1581.38,1585.66,1580.94,1583.66,1679.0
2020-01-08 10:00:00,1583.66,1584.72,1580.98,1582.31,1577.0
2020-01-08 10:30:00,1582.36,1582.88,1578.87,1580.67,1684.0
2020-01-08 11:00:00,1580.71,1582.51,1578.6,1579.43,1609.0
2020-01-08 11:30:00,1579.46,1579.5,1575.36,1577.22,1916.0
2020-01-08 12:00:00,1577.21,1579.28,1577.21,1578.28,1672.0
2020-01-08 12:30:00,1578.26,1579.96,1573.5,1575.27,1898.0
2020-01-08 13:00:00,1575.31,1575.31,1568.08,1569.16,2905.0
2020-01-08 13:30:00,1569.14,1577.47,1569.02,1576.62,2248.0
2020-01-08 14:00:00,1576.6,1577.84,1574.26,1577.19,1931.0
2020-01-08 14:30:00,1577.17,1578.22,1570.99,1573.49,2602.0
2020-01-08 15:00:00,1573.4,1574.43,1571.36,1573.85,2007.0
2020-01-08 15:30:00,1573.83,1574.35,1570.01,1573.55,2099.0
2020-01-08 16:00:00,1573.49,1573.49,1563.66,1564.76,2567.0
2020-01-08 16:30:00,1564.81,1570.84,1552.69,1558.9,5461.0
2020-01-08 17:00:00,1558.88,1561.79,1557.06,1561.11,2462.0
2020-01-08 17:30:00,1561.09,1561.92,1558.86,1561.85,1816.0
2020-01-08 18:00:00,1561.87,1562.22,1557.57,1559.09,1915.0
